x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,F
-2.0415926536,15.8243151024,-9.0425466782,-8.1831325396,-1.9348030469,1.9015309346,2.1527466041,0.5264086988,-0.8449116032,-0.9619313247,-0.1965248936,0.4981665606,0.5386887723,0.0763436246,-0.3393951847,-0.3407233968,-0.0214535088,0.2520597380,0.2318069855,-0.0073756399,-0.1979694981,-0.1649424737,0.0240228870,0.1614812635,0.1204527936,-0.0342852923,19.5198470911
-1.9415926536,13.0815274639,-11.6679241933,-7.6308464007,-0.0826981878,2.8469730065,1.5762881603,-0.5822104704,-1.2468523339,-0.4059921985,0.5549152970,0.6308758236,0.0190835850,-0.4462316804,-0.3117999031,0.1309601447,0.3319056252,0.1231709921,-0.1825042874,-0.2268899557,-0.0069555099,0.1847901450,0.1354523432,-0.0621602598,-0.1602615757,-0.0595747543,16.0248590826
-1.8415926536,10.2080335271,-13.8281383911,-6.3969194794,1.7824628968,3.0953767948,0.4491869120,-1.4170069581,-0.8924691700,0.4571937295,0.7961689227,0.0741590928,-0.5248586022,-0.3150765282,0.2334037074,0.3592509052,0.0020705374,-0.2837995464,-0.1488762727,0.1540779508,0.2037585251,-0.0216386961,-0.1834505977,-0.0786494824,0.1158989639,0.1297411603,13.4517181083
-1.7415926536,7.2325442936,-15.4370683484,-4.5915747927,3.3662122828,2.5859243887,-0.8348282478,-1.5853629320,0.0032738166,0.9743845579,0.3054285125,-0.5635992699,-0.3994567541,0.2776664759,0.3911418257,-0.0801353372,-0.3320265426,-0.0500389740,0.2501542894,0.1272663677,-0.1626314213,-0.1629417222,0.0804694202,0.1669647882,-0.0106647596,-0.1483078503,10.8846122740
-1.6415926536,4.1847898684,-16.4305711051,-2.3760784045,4.4185107656,1.4433475050,-1.8272138825,-1.0080979471,0.8970309500,0.7541805787,-0.4661214634,-0.5854519785,0.2353660974,0.4636274423,-0.1004411902,-0.3705880042,0.0173194954,0.2966940390,0.0352051156,-0.2363657286,-0.0684014221,0.1861596835,0.0887379103,-0.1438397871,-0.1001707106,0.1078906145,8.8973366487
-1.5415926536,1.0952224060,-16.7690388416,0.0516659909,4.7732235528,-0.0526111864,-2.1813011388,0.0432912544,1.2466611461,-0.0367722267,-0.8091215156,0.0324817764,0.5700302151,-0.0296268804,-0.4252852299,0.0277066204,0.3310151006,-0.0264158128,-0.2661516414,0.0255627804,0.2195614921,-0.0250222599,-0.1849141389,0.0247092140,0.1583952644,-0.0245639036,7.2505202445
-1.4415926536,-2.0052881566,-16.4389779172,2.4747952173,4.3743492947,-1.5356888246,-1.7733971509,1.0743199024,0.8400834195,-0.7998965440,-0.4082189777,0.6149191942,0.1777436401,-0.4794777540,-0.0441278407,0.3745077818,-0.0366504611,-0.2898869749,0.0857353052,0.2198373682,-0.1143382187,-0.1608949026,0.1289064444,0.1109134736,-0.1334286346,-0.0685321853,5.6691247054
-1.3415926536,-5.0857625427,-15.4535468194,4.6768583574,3.2848614661,-2.6427762794,-0.7459945172,1.6000791137,-0.0760776365,-0.9576751040,0.3679982056,0.5253681465,-0.4412166426,-0.2268925946,0.4102846639,0.0252766445,-0.3288747487,0.1011164942,0.2271931595,-0.1677050355,-0.1243985161,0.1874765896,0.0331909659,-0.1725071897,0.0383836088,0.1343721491,4.6708501451
-1.2415926536,-8.1154216707,-13.8520315765,6.4611516694,1.6767662396,-3.1028199310,0.5420054637,1.3732961158,-0.9460910191,-0.3907042380,0.8058795358,-0.1383092870,-0.4975001838,0.3580907474,0.1835976649,-0.3709317836,0.0558564322,0.2638303678,-0.1889728287,-0.1114027917,0.2178743166,-0.0283987493,-0.1679722854,0.1189613345,0.0768209708,-0.1467705934,3.5586221270
-1.1415926536,-11.0639941880,-11.6982795472,7.6682895456,-0.1960535074,-2.8031850489,1.6406673426,0.5006304964,-1.2422182848,0.4719438060,0.5028389373,-0.6508412588,0.0806705437,0.4184703056,-0.3478735228,-0.0777539973,0.3256127864,-0.1691026748,-0.1413231145,0.2397357560,-0.0569368991,-0.1588025936,0.1645127894,0.0139850205,-0.1516782109,0.1007964986,2.8519291867
-1.0415926536,-13.9020189326,-9.0781540284,8.1904419549,-2.0379207164,-1.8172327023,2.1661969164,-0.6074894681,-0.7848326079,0.9774341866,-0.2625094612,-0.4521288543,0.5559633779,-0.1342101143,-0.3018518024,0.3599315832,-0.0748719078,-0.2202544706,0.2531906440,-0.0436053458,-0.1704860957,0.1887404909,-0.0256596353,-0.1375971021,0.1468721483,-0.0147343492,2.2550319146
-0.9415926536,-16.6011392994,-6.0961111562,7.9809665775,-3.5580450541,-0.3863584120,1.9350115854,-1.4298976434,0.1486219975,0.7432218614,-0.7865078717,0.2406734694,0.3222447387,-0.4902724023,0.2452637460,0.1286751033,-0.3212403385,0.2258598265,0.0262722251,-0.2115414493,0.1988313979,-0.0317672096,-0.1343113413,0.1693702789,-0.0649269873,-0.0771878390,1.6575240104
-0.8415926536,-19.1343865699,-2.8710355697,7.0585752250,-4.5164323120,1.1391098924,1.0278710370,-1.5798026143,0.9919244936,-0.0534459512,-0.5873945721,0.6704659588,-0.3224276181,-0.1280844723,0.3852253587,-0.3417273497,0.0936320367,0.1620528803,-0.2651288532,0.1803836328,0.0049999812,-0.1566653869,0.1837443841,-0.0880976091,-0.0511186434,0.1384114380,1.4224670034
-0.7415926536,-21.4764493749,0.4684991449,5.5056623699,-4.7617742153,2.3856843672,-0.2383344366,-0.9867017306,1.2335389022,-0.8096669335,0.1517665882,0.3675680475,-0.5559130340,0.4217475096,-0.1143124388,-0.1770207762,0.3157723170,-0.2676190694,0.0942034365,0.0949091563,-0.2029928506,0.1899510302,-0.0819562094,-0.0519756301,0.1403161202,-0.1445870408,0.9821334565
-0.6415926536,-23.6039265968,3.7893562771,3.4609450926,-4.2553366718,3.0481601052,-1.4212828346,0.0704603947,0.7269051652,-0.9531481224,0.7513942472,-0.3370110774,-0.0804511793,0.3537184020,-0.4240840759,0.3166834410,-0.1120728383,-0.0930903930,0.2223224170,-0.2417499128,0.1639496841,-0.0351266884,-0.0872817425,0.1573578411,-0.1558178070,0.0932585312,0.8359498648
-0.5415926536,-25.4955611866,6.9591437325,1.1070718977,-3.0770750343,2.9643399413,-2.1077362479,1.0944838953,-0.2206594909,-0.3753058148,0.6601935006,-0.6733018827,0.4976088167,-0.2325089933,-0.0298482787,0.2218233770,-0.3092273704,0.2916074386,-0.1952276742,0.0614012930,0.0665385659,-0.1544838865,0.1846870153,-0.1577118825,0.0894820231,-0.0048399130,0.6467120481
-0.4415926536,-27.1324525567,9.8514920881,-1.3456927327,-1.4130109076,2.1547459747,-2.0578967499,1.6037545182,-1.0343750608,0.4865604511,-0.0379861058,-0.2738031676,0.4410760061,-0.4781101686,0.4139376226,-0.2853011111,0.1301314213,0.0179463671,-0.1336101440,0.2020491180,-0.2193293115,0.1911078651,-0.1300952872,0.0528014500,0.0238508440,-0.0855036004,0.4241050292
-0.3415926536,-28.4982454297,12.3510925424,-3.6782506391,0.4741365722,0.8175950441,-1.2891747110,1.3587543318,-1.2206525987,0.9802074680,-0.7012414618,0.4249097729,-0.1779541944,-0.0232788269,0.1705598688,-0.2621861815,0.3016278197,-0.2962320197,0.2559406833,-0.1920420367,0.1160078324,-0.0384762360,-0.0315645716,0.0873512023,-0.1246569481,0.1418412402,0.4278867299
-0.2415926536,-29.5792932547,14.3582939131,-5.6822413706,2.2864283125,-0.7197316679,-0.0701068558,0.4747107521,-0.6664986499,0.7320530151,-0.7197786517,0.6592780175,-0.5700421707,0.4656560508,-0.3559584754,0.2482084775,-0.1477461978,0.0583893625,0.0173096252,-0.0778787443,0.1227767266,-0.1522587094,0.1672468585,-0.1692014731,0.1599916562,-0.1417668075,0.1796579454
-0.1415926536,-30.3647945590,15.7930754157,-7.1786544037,3.7377432962,-2.0808429661,1.1734513411,-0.6325967120,0.2919444365,-0.0701045651,-0.0765546687,0.1731821305,-0.2351642075,0.2724037231,-0.2915623590,0.2973013278,-0.2929995829,0.2811857240,-0.2638062495,0.2423968077,-0.2181941251,0.1922106686,-0.1652853546,0.1381185663,-0.1112967355,0.0853099053,0.1782850610
-0.0415926536,-30.8469008734,16.5982368394,-8.0338196187,4.5989507990,-2.9324913342,2.0070892242,-1.4423840578,1.0732979452,-0.8192084080,0.6370533237,-0.5021685322,0.3996150224,-0.3199206971,0.2568464332,-0.2061479496,0.1648570935,-0.1308478273,0.1025650397,-0.0788499736,0.0588248633,-0.0418149052,0.0272943732,-0.0148487045,0.0041473705,0.0050758355,0.0462694880
0.0584073464,-31.0207951509,16.7416789391,-8.1713476539,4.7340850924,-3.0661635495,2.1395930969,-1.5737956433,1.2036033226,-0.9483516600,0.7649574281,-0.6287455275,0.5247714118,-0.4435605466,0.3788732678,-0.3264659859,0.2833720861,-0.2474676797,0.2172002658,-0.1914140601,0.1692345636,-0.1499904846,0.1331598164,-0.1183318948,0.1051802456,-0.0934428518,-0.1023449455
0.1584073464,-30.8847398973,16.2176831309,-7.5789535395,4.1218114428,-2.4491319917,1.5246755444,-0.9650265466,0.6038190753,-0.3598012825,0.1895632010,-0.0682245331,-0.0193050416,0.0826168438,-0.1280544195,0.1599613690,-0.1814057526,0.1946175234,-0.2012617505,0.2026143108,-0.1996777198,0.1932591290,-0.1840237746,0.1725321126,-0.1592658748,0.1446464527,-0.0892537813
0.2584073464,-30.4400945318,15.0471394742,-6.3095540775,2.8587943968,-1.2324675059,0.3771449591,0.0976096140,-0.3622337206,0.5010395324,-0.5601145589,0.5668527603,-0.5387620749,0.4877603645,-0.4224033554,0.3490964252,-0.2727781635,0.1973168869,-0.1257460832,0.0604078745,-0.0030440607,-0.0451417523,0.0834365776,-0.1115761243,0.1297030647,-0.1383223125,-0.3241181845
0.3584073464,-29.6913018039,13.2767138506,-4.4765409411,1.1444365747,0.2859480092,-0.9021332110,1.1143384479,-1.1085604023,0.9827036181,-0.7948255765,0.5824689600,-0.3711441897,0.1783338085,-0.0155349635,-0.1105731606,0.1973357367,-0.2454639124,0.2584012975,-0.2416727820,0.2022112723,-0.1476798534,0.0858187364,-0.0238511203,-0.0320185748,0.0769856223,-0.2937863504
0.4584073464,-28.6458434031,10.9769875429,-2.2436517348,-0.7506026186,1.7343534788,-1.8662702959,1.6069764977,-1.1824492194,0.7206771974,-0.2987776245,-0.0384414380,0.2697881245,-0.3923521948,0.4171224887,-0.3647396971,0.2612539450,-0.1340635396,0.0083274511,0.0958527035,-0.1652551018,0.1942529497,-0.1844454220,0.1433589834,-0.0824824730,0.0149692329,-0.4236359601
0.5584073464,-27.3141652040,8.2396433817,0.1896561989,-2.5271381628,2.7581287292,-2.1784654736,1.3438283910,-0.5390802069,-0.0867433585,0.4719650975,-0.6173427344,0.5666638277,-0.3882413135,0.1573291987,0.0589718295,-0.2125927175,0.2800106104,-0.2621853262,0.1796964240,-0.0646704966,-0.0484558366,0.1312739375,-0.1671821858,0.1536626893,-0.1009706330,-0.4945851271
0.6584073464,-25.7095728950,5.1738106406,2.6060227092,-3.9046941577,3.1066178735,-1.7296599865,0.4486567941,0.4312876253,-0.8285182701,0.8087852855,-0.5216071018,0.1408819397,0.1846440016,-0.3636408999,0.3730827015,-0.2488387334,0.0619078886,0.1108106595,-0.2120406616,0.2190799470,-0.1453274690,0.0299357043,0.0794199798,-0.1441373298,0.1468147231,-0.4044608249
0.7584073464,-23.8480990322,1.9017143962,4.7896009722,-4.6657848016,2.6944986153,-0.6766345034,-0.6575251035,1.1400421713,-0.9432870726,0.4020120119,0.1441448178,-0.4645645010,0.4870254218,-0.2809432083,-0.0061901770,0.2271246618,-0.2959635916,0.2118324983,-0.0425953567,-0.1176683572,0.1951918498,-0.1665083283,0.0613509295,0.0589092330,-0.1342687231,-0.5047669708
0.8584073464,-21.7483428469,-1.4461972000,6.5453384450,-4.6902506166,1.6226721222,0.6127588785,-1.4544626709,1.1572624341,-0.3441950245,-0.3743692515,0.6523741624,-0.4775590385,0.0759134581,0.2681386710,-0.3739584531,0.2355748702,0.0143586699,-0.2070682341,0.2395819304,-0.1211453178,-0.0517562210,0.1660449702,-0.1611732862,0.0572587333,0.0683223375,-0.2530602714
0.9584073464,-19.4312844090,-4.7364534776,7.7164003282,-3.9742289886,0.1535589009,1.6880979551,-1.5673437175,0.4725028333,0.5153769561,-0.8065571515,0.4476839617,0.1184700594,-0.4464118995,0.3720927360,-0.0467153721,-0.2408820092,0.2922635204,-0.1177398252,-0.1123133204,0.2184968387,-0.1429339967,-0.0289269727,0.1534208622,-0.1433536933,0.0247967141,-0.1401649602
1.0584073464,-16.9200750004,-7.8378823018,8.1981791515,-2.6307639886,-1.3531508949,2.1737358490,-0.9430785233,-0.4988706458,0.9849219312,-0.4972001261,-0.2462387451,0.5634161279,-0.3147427785,-0.1416515926,0.3673494237,-0.2215075910,-0.0896717609,0.2605697040,-0.1669624810,-0.0607082186,0.1960755639,-0.1319978588,-0.0432679971,0.1541574917,-0.1080537959,0.1743991492
1.1584073464,-14.2398057954,-10.6268394924,7.9476390474,-0.8719592000,-2.5285621589,1.9000252721,0.1247312363,-1.1676358853,0.7090976246,0.2692804023,-0.6710698412,0.2898463465,0.2780252504,-0.4202449689,0.0986859126,0.2538178409,-0.2691560951,-0.0006641399,0.2202677767,-0.1679697724,-0.0550419726,0.1842887474,-0.0957640043,-0.0839958379,0.1483365034,0.7071510032
1.2584073464,-11.4172571579,-12.9921381275,6.9871600172,1.0245087736,-3.0848932196,0.9625812036,1.1338779466,-1.1281288650,-0.1033576273,0.7881857707,-0.3625506092,-0.3533599853,0.4634856361,-0.0012040808,-0.3533878931,0.2066848715,0.1590303228,-0.2602679160,0.0245419328,0.2005083975,-0.1405001130,-0.0849104087,0.1708785166,-0.0302814857,-0.1296238893,1.1614002173
1.3584073464,-8.4806310610,-14.8394812144,5.4025387922,2.7592293387,-2.8859348308,-0.3111201730,1.6097441412,-0.4043140132,-0.8375938875,0.5824367764,0.3421667408,-0.5459318081,-0.0300615209,0.4198356606,-0.1486812539,-0.2658880399,0.2281757320,0.1189309713,-0.2361360784,0.0010879018,0.1969038421,-0.0843490066,-0.1319405121,0.1286545924,0.0593581993,2.1288174959
1.4584073464,-5.4592693018,-16.0952210141,3.3353248671,4.0583282612,-1.9803989449,-1.4761383221,1.3285225133,0.5647522937,-0.9379557923,-0.1588019041,0.6729616223,-0.0422852628,-0.4795684794,0.1439206162,0.3323533014,-0.1911572640,-0.2178286964,0.2062251844,0.1281387282,-0.2014138512,-0.0583121623,0.1841893780,0.0049390823,-0.1594566901,0.0345150045,3.0181813735
1.5584073464,-2.3833603284,-16.7092951433,0.9701763050,4.7167063858,-0.5899923285,-2.1254988866,0.4224759886,1.1912474374,-0.3284914532,-0.7540388463,0.2683388226,0.5152870224,-0.2265064920,-0.3709121087,0.1957007389,0.2770514415,-0.1720436755,-0.2126405591,0.1532842505,0.1665475723,-0.1380265061,-0.1324423028,0.1253589279,0.1065101300,-0.1146611503,4.3325934491
1.6584073464,0.7163623936,-16.6572224043,-1.4816352170,4.6304202831,0.9448649867,-2.0323615390,-0.6822675949,1.0951478706,0.5295686688,-0.6560159506,-0.4295267239,0.4157217595,0.3583880368,-0.2700063590,-0.3046666561,0.1749777246,0.2621624572,-0.1096004235,-0.2272491261,0.0627973605,0.1976764502,-0.0283044916,-0.1719863777,0.0023768891,0.1492050925,5.9706453162
1.7584073464,3.8089274594,-15.9410787730,-3.8010966778,3.8130926313,2.2483863998,-1.2292618344,-1.4661300678,0.3347463009,0.9868617800,0.0451449847,-0.6580021347,-0.2140070158,0.4182432521,0.2791276899,-0.2388032723,-0.2872699734,0.1044872971,0.2624434507,-0.0063497074,-0.2188134182,-0.0615658656,0.1657567527,0.1038218710,-0.1100155362,-0.1244082643,7.6960555354
1.8584073464,6.8634349810,-14.5894146361,-5.7810174929,2.3937614954,3.0014244070,0.0032543950,-1.5604486609,-0.6287078830,0.6973175707,0.7047998293,-0.1674077084,-0.5708159629,-0.1346288768,0.3648914309,0.2708821057,-0.1582014326,-0.2890876831,-0.0096549800,0.2313547144,0.1193196630,-0.1355138753,-0.1667915767,0.0336383315,0.1598726409,0.0501326808,10.1842116836
1.9584073464,9.8493653291,-12.6561165771,-7.2445372327,0.5965080534,3.0196090410,1.2346337706,-0.9208638661,-1.2107963016,-0.1199426740,0.7164649612,0.5061311602,-0.1996721652,-0.4902693858,-0.1550885819,0.2771261566,0.2965087859,-0.0299925844,-0.2580561873,-0.1432394234,0.1195044176,0.1983931698,0.0305573058,-0.1486466983,-0.1257626251,0.0440813100,12.6677173649
2.0584073464,12.7368840745,-10.2182590889,-8.0609240376,-1.2949208942,2.2984880693,2.0347200495,0.1518175938,-1.0584319309,-0.8464326942,0.0694155120,0.6265659708,0.4261104480,-0.1276640961,-0.4176113572,-0.2316758480,0.1408856028,0.2968164418,0.1269167926,-0.1387390921,-0.2187824336,-0.0648021625,0.1308255595,0.1644411300,0.0256004980,-0.1207636009,15.9122987131
2.1584073464,15.4971400846,-7.3730318564,-8.1572525057,-2.9819103054,1.0146170556,2.1240200759,1.1530968671,-0.2640369537,-0.9323593264,-0.6414542388,0.0622846282,0.5084810155,0.4219693935,0.0131281635,-0.3099023590,-0.3047363705,-0.0464937443,0.2003846651,0.2329452254,0.0625868177,-0.1329629311,-0.1845392816,-0.0704796653,0.0880073325,0.1494166658,19.6107366588
2.2584073464,18.1025537936,-4.2338651107,-7.5249179017,-4.1981216456,-0.5176675993,1.4713387813,1.6120566662,0.6905192966,-0.3126950084,-0.7625739207,-0.5700618393,-0.0576063701,0.3534167330,0.4220740701,0.1878325967,-0.1230892899,-0.2848355159,-0.2179724239,-0.0118784300,0.1666918212,0.1990537982,0.0863775874,-0.0705233080,-0.1553926058,-0.1186448147,23.6138875671
2.3584073464,20.5270927690,-0.9259075238,-6.2204047927,-4.7515418862,-1.9232091716,0.3046765197,1.3128410261,1.2262158074,0.5436106579,-0.1825866566,-0.5794403067,-0.5502292453,-0.2328922693,0.1303492841,0.3364758635,0.3119246675,0.1198927203,-0.1013370825,-0.2252648805,-0.2013233659,-0.0680201381,0.0828726683,0.1644556434,0.1411637294,0.0406864059,28.7619186500
2.4584073464,22.7465318188,2.4189630742,-4.3602414495,-4.5547981400,-2.8578820644,-0.9684180158,0.3961757377,1.0181062637,0.9885226160,0.5652699375,0.0443980878,-0.3411532974,-0.4780135514,-0.3777638793,-0.1402298747,0.1048731873,0.2539404821,0.2640204187,0.1575300012,0.0008683424,-0.1303743946,-0.1839189031,-0.1486223956,-0.0527938881,0.0534535061,33.9002618262
2.5584073464,24.7386950417,5.6673972479,-2.1105907235,-3.6389519184,-3.0928457558,-1.9032162768,-0.7068171905,0.1924271221,0.6853403661,0.7934199579,0.6197179076,0.3029901597,-0.0228438609,-0.2587641786,-0.3563148013,-0.3180491614,-0.1853303863,-0.0186349018,0.1234092687,0.2006006500,0.1996581487,0.1336002917,0.0335914334,-0.0633039669,-0.1263342761,40.3706684038
2.6584073464,26.4836774012,8.6898901778,0.3275927859,-2.1485952022,-2.5705729393,-2.1731663365,-1.4773829497,-0.7499757297,-0.1364938096,0.2921033281,0.5178051907,0.5607349653,0.4657921394,0.2898010630,0.0898204507,-0.0862994201,-0.2061828823,-0.2555526412,-0.2373238593,-0.1678269942,-0.0712188826,0.0266710613,0.1038600624,0.1461537827,0.1489702914,47.3440992601
2.7584073464,27.9640436105,11.3659446089,2.7365134075,-0.3190225469,-1.4189342155,-1.6839668724,-1.5531124229,-1.2374533675,-0.8550321914,-0.4777717545,-0.1499690553,0.1033831660,0.2720415642,0.3572774960,0.3690220960,0.3230889651,0.2384614447,0.1347590926,0.0300393866,-0.0609193045,-0.1277489978,-0.1649921904,-0.1719903717,-0.1522417949,-0.1123589196,54.8908790396
2.8584073464,29.1650023397,13.5888746958,4.9009894363,1.5609167540,0.0801090914,-0.6065093318,-0.8983888556,-0.9743083976,-0.9264992571,-0.8083856894,-0.6538559543,-0.4858115815,-0.3202505399,-0.1683501926,-0.0376132699,0.0674313332,0.1447339938,0.1943175450,0.2179010187,0.2185297459,0.2002060504,0.1675251155,0.1253260587,0.0783705029,0.0310609708,64.3431397893
2.9584073464,30.0745540063,15.2700592307,6.6276746753,3.1944216208,1.5595388988,0.6828193679,0.1788610283,-0.1201610277,-0.2968101562,-0.3957735495,-0.4432039944,-0.4554583535,-0.4433748528,-0.4145054985,-0.3743434109,-0.3270268905,-0.2757578011,-0.2230577991,-0.1709296385,-0.1209616204,-0.0743974915,-0.0321852448,0.0049868762,0.0366619623,0.0625903227,73.0060388662
3.0584073464,30.6836106705,16.3424746915,7.7623294743,4.3235975526,2.6571391929,1.7336196174,1.1719897758,0.8068744093,0.5574989535,0.3807109666,0.2517847286,0.1557338490,0.0830460323,0.0274455620,-0.0153467408,-0.0483332753,-0.0736742449,-0.0929591466,-0.1073814811,-0.1178541546,-0.1250874828,-0.1296430104,-0.1319713308,-0.1324391040,-0.1313486457,85.3136350661
3.1415926536,30.9568352087,16.7392088022,8.1803890973,4.7473022005,3.0814734083,2.1562083854,1.5913723137,1.2219818001,0.9674597854,0.7847683521,0.6492573636,0.5459965408,0.4655195949,0.4015915166,0.3499711194,0.3076927157,0.2726323365,0.2432366885,0.2183486737,0.1970920880,0.1787936319,0.1629290530,0.1490852514,0.1369331630,0.1262080563,94.3141053539
