x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,F
-1.841593,-0.212874,2.229279,0.186762,-0.675986,-0.226460,0.320858,0.245901,-0.136834,-0.233290,0.011438,0.190131,0.073191,-0.125438,-0.118909,0.052443,0.127680,0.014737,-0.105676,-0.064261,0.063317,0.088983,-0.013425,-0.087655,-0.031421,0.064723,-3.942521
-1.741593,0.611162,2.219433,-0.145263,-0.703416,0.021546,0.400264,0.047198,-0.270170,-0.091238,0.187182,0.118118,-0.122335,-0.130748,0.067571,0.131029,-0.021020,-0.120857,-0.017168,0.102409,0.046343,-0.078147,-0.066011,0.050698,0.076141,-0.022687,-3.289703
-1.641593,1.429092,2.121105,-0.464313,-0.619793,0.264277,0.339846,-0.173703,-0.239625,0.119861,0.190833,-0.082976,-0.161849,0.055488,0.141879,-0.033906,-0.126453,0.016406,0.113477,-0.001954,-0.101888,-0.010079,0.091121,0.020097,-0.080871,-0.028371,-2.802035
-1.541593,2.232743,1.938215,-0.741887,-0.438318,0.442303,0.160711,-0.312909,-0.063727,0.240252,0.019032,-0.193393,0.005040,0.160434,-0.019342,-0.135826,0.028405,0.116629,-0.034397,-0.101145,0.038458,0.088323,-0.041238,-0.077478,0.043127,0.068146,-2.157575
-1.441593,3.014086,1.678055,-0.953190,-0.187642,0.512039,-0.074566,-0.304949,0.150827,0.178824,-0.170266,-0.092468,0.165502,0.030344,-0.148453,0.014690,0.124794,-0.046460,-0.097847,0.067353,0.069880,-0.079100,-0.042583,0.083147,0.017268,-0.080818,-1.751272
-1.341593,3.765312,1.350996,-1.079348,0.092658,0.456409,-0.283794,-0.153566,0.273892,-0.017934,-0.203023,0.109506,0.114901,-0.144201,-0.031123,0.137904,-0.035693,-0.104657,0.078859,0.057596,-0.096619,-0.008456,0.091359,-0.033320,-0.068594,0.061348,-1.249322
-1.241593,4.478917,0.970078,-1.109091,0.358330,0.289035,-0.393885,0.070040,0.230817,-0.201120,-0.049121,0.191812,-0.082231,-0.107491,0.137874,0.004820,-0.122710,0.073429,0.062014,-0.104594,0.010535,0.087639,-0.064946,-0.038747,0.083893,-0.017479,-0.821919
-1.141593,5.147770,0.550485,-1.039762,0.567429,0.050894,-0.366381,0.260706,0.047732,-0.232103,0.149942,0.064504,-0.174495,0.086693,0.077991,-0.137222,0.042859,0.085735,-0.107038,0.010032,0.087850,-0.080032,-0.014917,0.084952,-0.055130,-0.033342,-0.504584
-1.041593,5.765188,0.108946,-0.877554,0.686944,-0.199706,-0.210889,0.328758,-0.164307,-0.087435,0.211149,-0.133294,-0.044229,0.153871,-0.111362,-0.024233,0.120207,-0.095522,-0.013375,0.098107,-0.083652,-0.006831,0.082503,-0.074456,-0.002587,0.070902,-0.082594
-0.941593,6.325002,-0.336936,-0.636957,0.698005,-0.401412,0.018273,0.242189,-0.276679,0.123402,0.078227,-0.185427,0.142442,-0.004372,-0.115847,0.133794,-0.049879,-0.061120,0.113116,-0.073466,-0.018227,0.086929,-0.082190,0.014264,0.058946,-0.080264,0.132077
-0.841593,6.821619,-0.769386,-0.339462,0.598867,-0.504838,0.241051,0.041716,-0.221221,0.240850,-0.126617,-0.034924,0.147459,-0.156211,0.071982,0.043162,-0.117294,0.111272,-0.038025,-0.050606,0.098822,-0.080941,0.014234,0.055448,-0.084346,0.057704,0.440576
-0.741593,7.250076,-1.171163,-0.011645,0.405181,-0.484662,0.379623,-0.178378,-0.031574,0.176028,-0.215050,0.153745,-0.035577,-0.079200,0.140316,-0.127687,0.056729,0.032446,-0.095837,0.106186,-0.064023,-0.005204,0.065436,-0.088152,0.065446,-0.012194,0.651131
-0.641593,7.606093,-1.526249,0.317213,0.147525,-0.345824,0.385582,-0.314577,0.177226,-0.022009,-0.105767,0.174400,-0.173241,0.113839,-0.024284,-0.061226,0.113981,-0.119633,0.081574,-0.018052,-0.045537,0.086195,-0.091253,0.062019,-0.012173,-0.038165,0.787921
-0.541593,7.886113,-1.820488,0.617735,-0.133421,-0.122316,0.256846,-0.302826,0.278523,-0.203390,0.100758,0.004470,-0.089974,0.140104,-0.148570,0.119025,-0.063385,-0.001618,0.058769,-0.094514,0.101923,-0.081826,0.041968,0.005508,-0.047493,0.073346,0.995529
-0.441593,8.087337,-2.042150,0.863077,-0.393303,0.131139,0.038387,-0.148651,0.210872,-0.230850,0.214646,-0.170345,0.108036,-0.038884,-0.026221,0.078065,-0.110279,0.120050,-0.108279,0.079163,-0.039293,-0.003576,0.041856,-0.069359,0.082215,-0.079356,1.014562
-0.341593,8.207755,-2.182398,1.031323,-0.591091,0.352487,-0.193483,0.075437,0.015308,-0.083607,0.131190,-0.159005,0.168269,-0.160906,0.139657,-0.107981,0.069825,-0.029318,-0.009567,0.043329,-0.069220,0.085437,-0.091233,0.086916,-0.073757,0.053805,1.129436
-0.241593,8.246164,-2.235641,1.107443,-0.695559,0.487534,-0.357763,0.264046,-0.189541,0.126908,-0.072882,0.026097,0.013912,-0.047201,0.073695,-0.093342,0.106202,-0.112495,0.112626,-0.107179,0.096904,-0.082689,0.065525,-0.046461,0.026560,-0.006855,1.126270
-0.141593,8.202180,-2.199756,1.084639,-0.690213,0.503215,-0.397066,0.328470,-0.279417,0.241381,-0.209946,0.182680,-0.158187,0.135654,-0.114606,0.094776,-0.076027,0.058306,-0.041611,0.025970,-0.011433,-0.001946,0.014109,-0.025004,0.034586,-0.042821,1.078197
-0.041593,8.076243,-2.076174,0.964948,-0.575898,0.395692,-0.297663,0.238409,-0.199803,0.173182,-0.153987,0.139629,-0.128553,0.119775,-0.112653,0.106750,-0.101762,0.097470,-0.093718,0.090387,-0.087388,0.084654,-0.082132,0.079781,-0.077567,0.075467,1.075353
0.058407,7.869610,-1.869821,0.759060,-0.370661,0.191290,-0.094277,0.036221,0.001009,-0.026078,0.043547,-0.056009,0.065023,-0.071575,0.076311,-0.079673,0.081970,-0.083423,0.084197,-0.084413,0.084165,-0.083528,0.082560,-0.081308,0.079810,-0.078098,0.896173
0.158407,7.584347,-1.588924,0.485368,-0.106905,-0.059947,0.142042,-0.183002,0.201209,-0.205602,0.201045,-0.190441,0.175676,-0.158067,0.138594,-0.118022,0.096975,-0.075973,0.055459,-0.035807,0.017338,-0.000316,-0.015042,0.028566,-0.040135,0.049669,0.818367
0.258407,7.223303,-1.244682,0.168320,0.173729,-0.296507,0.328742,-0.316157,0.279358,-0.229531,0.173702,-0.116757,0.062292,-0.012991,-0.029198,0.062976,-0.087633,0.103001,-0.109397,0.107565,-0.098596,0.083848,-0.064856,0.043242,-0.020619,-0.001486,0.601930
0.358407,6.790087,-0.850818,-0.163764,0.426935,-0.460471,0.400603,-0.300618,0.188052,-0.079756,-0.013341,0.084520,-0.130532,0.151117,-0.148519,0.126931,-0.091857,0.049431,-0.005748,-0.033742,0.064723,-0.084344,0.091377,-0.086188,0.070544,-0.047288,0.367597
0.458407,6.289026,-0.423035,-0.481220,0.612738,-0.511696,0.332522,-0.143694,-0.017324,0.130378,-0.188119,0.193432,-0.156890,0.093838,-0.021289,-0.045019,0.092998,-0.115739,0.112009,-0.085748,0.044727,0.001314,-0.042695,0.071608,-0.083418,0.077255,0.156225
0.558407,5.725128,0.021613,-0.755689,0.701802,-0.437640,0.148281,0.080812,-0.212191,0.241844,-0.189941,0.090961,0.016831,-0.100914,0.141283,-0.133300,0.086426,-0.019606,-0.045149,0.089185,-0.101949,0.083017,-0.041125,-0.009234,0.052480,-0.076497,-0.223309
0.658407,5.104026,0.465400,-0.962655,0.680068,-0.256435,-0.087758,0.267310,-0.278346,0.170287,-0.017132,-0.110914,0.169088,-0.147827,0.069316,0.026160,-0.098045,0.120791,-0.091493,0.028083,0.040124,-0.085136,0.091100,-0.059304,0.006022,0.045315,-0.491693
0.758407,4.431926,0.890633,-1.083630,0.550966,-0.012445,-0.293141,0.328089,-0.175660,-0.030139,0.171428,-0.191581,0.105710,0.021827,-0.117720,0.137001,-0.080700,-0.011520,0.086724,-0.107343,0.068554,0.002944,-0.066099,0.088259,-0.061360,0.003890,-0.923126
0.858407,3.715544,1.280358,-1.107808,0.334878,0.234592,-0.396121,0.234562,0.033579,-0.207757,0.202378,-0.062887,-0.092479,0.159504,-0.109333,-0.006778,0.102758,-0.117822,0.052085,0.041323,-0.097181,0.082164,-0.013301,-0.058306,0.084472,-0.051547,-1.342860
0.958407,2.962037,1.619040,-1.033028,0.065921,0.424192,-0.360725,0.030717,0.222450,-0.228148,0.047263,0.134530,-0.172731,0.063508,0.080554,-0.137960,0.074699,0.041882,-0.110392,0.080625,0.012329,-0.085904,0.081754,-0.010563,-0.063218,0.078703,-1.762202
1.058407,2.178935,1.893176,-0.865971,-0.213444,0.509936,-0.199317,-0.187575,0.276385,-0.075882,-0.151305,0.184932,-0.032702,-0.125528,0.136716,-0.012740,-0.107120,0.107030,-0.001923,-0.093453,0.086920,0.004573,-0.082924,0.072382,0.008761,-0.074559,-2.344433
1.158407,1.374062,2.091837,-0.621559,-0.459111,0.470829,0.031718,-0.317647,0.162670,0.133811,-0.210764,0.033238,0.149031,-0.130665,-0.034080,0.136158,-0.068444,-0.069462,0.111266,-0.020200,-0.084672,0.081287,0.015848,-0.085890,0.050297,0.040761,-2.799418
1.258407,0.555459,2.207103,-0.321626,-0.632294,0.316447,0.251673,-0.298325,-0.049719,0.242238,-0.076447,-0.154778,0.140707,0.055622,-0.148301,0.032003,0.111117,-0.089130,-0.048637,0.106514,-0.016448,-0.086647,0.064271,0.042070,-0.082938,0.009248,-3.450554
1.358407,-0.268694,2.234379,0.007038,-0.705652,0.084588,0.383712,-0.138696,-0.231949,0.167344,0.128155,-0.173652,-0.047059,0.160423,-0.016333,-0.131630,0.061955,0.092430,-0.089165,-0.048669,0.098361,0.006200,-0.091495,0.029829,0.072019,-0.055579,-4.051876
1.458407,-1.090162,2.172577,0.335073,-0.667603,-0.167982,0.381709,0.086164,-0.273482,-0.034192,0.214932,-0.002757,-0.174811,0.030203,0.142749,-0.050625,-0.114735,0.065312,0.089154,-0.075045,-0.065418,0.080387,0.043419,-0.081819,-0.023275,0.079805,-4.680159
1.558407,-1.900737,2.024162,0.633177,-0.524154,-0.379423,0.246364,0.270499,-0.149124,-0.209853,0.104101,0.171150,-0.079630,-0.144264,0.064858,0.124468,-0.055254,-0.109260,0.048653,0.097192,-0.043914,-0.087366,0.040391,0.079199,-0.037694,-0.072292,-5.468488
1.658407,-2.692321,1.795049,0.874721,-0.297953,-0.497969,0.024957,0.327615,0.065690,-0.226701,-0.102439,0.158024,0.117102,-0.107384,-0.120701,0.068234,0.117962,-0.037157,-0.111262,0.012203,0.101967,0.007826,-0.090959,-0.023718,0.078865,0.036027,-6.102057
1.758407,-3.457004,1.494373,1.038128,-0.024711,-0.494594,-0.205168,0.230648,0.240658,-0.071986,-0.214798,-0.027792,0.164495,0.086814,-0.105888,-0.114815,0.048365,0.118835,0.001905,-0.105082,-0.040952,0.079464,0.066668,-0.047594,-0.078616,0.014566,-6.983817
1.858407,-4.187146,1.134122,1.108803,0.252432,-0.370126,-0.363622,0.025204,0.269646,0.137206,-0.129672,-0.183237,0.002110,0.153829,0.084706,-0.084478,-0.120786,0.006534,0.110397,0.055741,-0.067883,-0.088061,0.012491,0.087139,0.037076,-0.059366,-7.756677
1.958407,-4.875451,0.728657,1.080432,0.489721,-0.155037,-0.395052,-0.192094,0.135070,0.242563,0.074673,-0.138438,-0.162966,-0.004515,0.134683,0.102863,-0.041311,-0.120519,-0.052070,0.069041,0.097451,0.009450,-0.081370,-0.068524,0.023936,0.080556,-8.597988
2.058407,-5.515043,0.294142,0.955549,0.649694,0.098009,-0.288479,-0.319047,-0.081438,0.164354,0.210365,0.057646,-0.120214,-0.156245,-0.038923,0.099030,0.123199,0.024522,-0.086736,-0.100382,-0.013225,0.078519,0.083282,0.004172,-0.072377,-0.069707,-9.599068
2.158407,-6.099530,-0.152099,0.745310,0.707095,0.327060,-0.081132,-0.295947,-0.248546,-0.038236,0.152648,0.190735,0.075845,-0.079075,-0.147914,-0.088853,0.034117,0.114200,0.091483,-0.004136,-0.086444,-0.088730,-0.016653,0.062964,0.082805,0.031135,-10.391637
2.258407,-6.623072,-0.592276,0.468494,0.652861,0.476035,0.154557,-0.133659,-0.264890,-0.211889,-0.045413,0.115387,0.175180,0.113940,-0.011358,-0.111601,-0.125191,-0.053950,0.045166,0.103056,0.085172,0.011071,-0.063681,-0.088075,-0.049742,0.019819,-11.533796
2.358407,-7.080439,-1.008842,0.149829,0.495555,0.508460,0.336254,0.091492,-0.120555,-0.225189,-0.201721,-0.086057,0.051111,0.140033,0.144053,0.073064,-0.026806,-0.100298,-0.112006,-0.062498,0.015556,0.077552,0.091606,0.054400,-0.009446,-0.062892,-12.447518
2.458407,-7.467060,-1.385187,-0.182219,0.260011,0.416396,0.400489,0.273612,0.096907,-0.068070,-0.172568,-0.193457,-0.138140,-0.039023,0.060327,0.121937,0.126757,0.079796,0.005730,-0.062646,-0.098119,-0.089375,-0.044139,0.015583,0.063672,0.080951,-13.517570
2.558407,-7.779073,-1.706310,-0.497991,-0.016582,0.222384,0.324821,0.327049,0.255586,0.140562,0.015244,-0.089446,-0.151223,-0.160910,-0.123546,-0.055813,0.019403,0.079735,0.109402,0.103003,0.066108,0.012689,-0.039654,-0.075166,-0.084458,-0.066815,-14.750737
2.658407,-8.013360,-1.959408,-0.769278,-0.290558,-0.026075,0.135684,0.226669,0.259230,0.242821,0.189040,0.112312,0.028546,-0.047064,-0.102324,-0.129834,-0.127890,-0.100343,-0.055443,-0.003954,0.043098,0.076563,0.090812,0.084579,0.060885,0.026106,-15.628922
2.758407,-8.167581,-2.134390,-0.971849,-0.518661,-0.268150,-0.100851,0.019683,0.105629,0.161317,0.189034,0.191335,0.171910,0.135731,0.088762,0.037445,-0.011934,-0.053878,-0.084209,-0.100447,-0.101978,-0.089994,-0.067232,-0.037540,-0.005334,0.024986,-17.167932
2.858407,-8.240193,-2.224281,-1.087606,-0.664879,-0.444573,-0.302157,-0.196560,-0.112046,-0.042268,0.015231,0.061265,0.096040,0.119680,0.132498,0.135131,0.128587,0.114226,0.093708,0.068901,0.041777,0.014303,-0.011680,-0.034555,-0.053018,-0.066141,-18.038345
2.958407,-8.230473,-2.225497,-1.106212,-0.706127,-0.512149,-0.397910,-0.320357,-0.261755,-0.213866,-0.172575,-0.135756,-0.102309,-0.071703,-0.043722,-0.018328,0.004425,0.024443,0.041627,0.055897,0.067207,0.075552,0.080979,0.083587,0.083524,0.080990,-19.500240
3.058407,-8.138516,-2.137989,-1.026002,-0.635893,-0.454333,-0.354662,-0.293486,-0.252687,-0.223614,-0.201717,-0.184421,-0.170185,-0.158040,-0.147360,-0.137724,-0.128845,-0.120525,-0.112624,-0.105043,-0.097713,-0.090587,-0.083633,-0.076828,-0.070163,-0.063629,-21.045954
3.141593,-8.000000,-2.000000,-0.888889,-0.500000,-0.320000,-0.222222,-0.163265,-0.125000,-0.098765,-0.080000,-0.066116,-0.055556,-0.047337,-0.040816,-0.035556,-0.031250,-0.027682,-0.024691,-0.022161,-0.020000,-0.018141,-0.016529,-0.015123,-0.013889,-0.012800,-18.425523
