x,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,F
-1.341593,-0.973848,0.221260,0.257588,-0.198417,-0.082424,0.163489,-0.004803,-0.120707,0.052491,0.075099,-0.073970,-0.031771,0.075917,-0.004801,-0.063758,0.031362,0.042845,-0.046264,-0.018418,0.049589,-0.004796,-0.043001,0.023069,0.029371,-0.034036,-0.678934
-1.241593,-0.946300,0.305929,0.183562,-0.241980,0.015030,0.153221,-0.095653,-0.060800,0.109341,-0.014988,-0.080651,0.060291,0.032259,-0.071046,0.014917,0.053123,-0.045490,-0.019442,0.052610,-0.014818,-0.038475,0.037218,0.012111,-0.041621,0.014692,-0.626958
-1.141593,-0.909297,0.378401,0.093138,-0.247340,0.108804,0.089429,-0.141515,0.035988,0.083443,-0.091295,0.000805,0.075465,-0.058658,-0.019350,0.065869,-0.034464,-0.031123,0.055099,-0.015598,-0.037256,0.043644,-0.000805,-0.039208,0.032011,0.010495,-0.553319
-1.041593,-0.863209,0.435788,-0.005605,-0.213650,0.175939,-0.005604,-0.120821,0.110946,-0.005603,-0.083666,0.081381,-0.005601,-0.063641,0.064468,-0.005598,-0.051110,0.053510,-0.005595,-0.042525,0.045826,-0.005592,-0.036271,0.040136,-0.005588,-0.031508,-0.543192
-0.941593,-0.808496,0.475801,-0.103847,-0.146229,0.199998,-0.098679,-0.043303,0.118606,-0.090408,0.000885,0.073023,-0.079524,0.024611,0.041265,-0.066661,0.037449,0.017334,-0.052556,0.043094,-0.000885,-0.037998,0.043495,-0.014274,-0.023769,0.039990,-0.451079
-0.841593,-0.745705,0.496846,-0.192813,-0.055722,0.175090,-0.157283,0.054582,0.054321,-0.106795,0.084622,-0.015135,-0.052031,0.076807,-0.050441,-0.003832,0.048923,-0.057976,0.029477,0.014661,-0.045089,0.043958,-0.014923,-0.021114,0.040643,-0.032568,-0.431498
-0.741593,-0.675463,0.498082,-0.264556,0.043582,0.107315,-0.160943,0.126795,-0.042914,-0.042361,0.090558,-0.086753,0.041816,0.016481,-0.058412,0.066119,-0.040306,-0.002394,0.039162,-0.052574,0.038413,-0.006386,-0.025930,0.042410,-0.036170,0.012192,-0.372239
-0.641593,-0.598472,0.479462,-0.312667,0.136005,0.013264,-0.108381,0.139375,-0.114118,0.054131,0.013235,-0.063567,0.082336,-0.067990,0.030584,0.013187,-0.046570,0.058593,-0.047272,0.019332,0.013119,-0.037510,0.045443,-0.035400,0.012700,0.013032,-0.308148
-0.541593,-0.515501,0.441727,-0.332848,0.206957,-0.084033,-0.017959,0.086405,-0.116099,0.109657,-0.076256,0.029085,0.017854,-0.052855,0.068809,-0.064253,0.043026,-0.012705,-0.017681,0.040074,-0.049331,0.044260,-0.027557,0.004762,0.017440,-0.033073,-0.290097
-0.441593,-0.427380,0.386382,-0.323297,0.245234,-0.160757,0.078737,-0.007203,-0.047656,0.082198,-0.095638,0.089953,-0.069397,0.039712,-0.007194,-0.022277,0.044057,-0.055319,0.055307,-0.045243,0.027939,-0.007179,-0.013009,0.029054,-0.038420,0.039961,-0.201434
-0.341593,-0.334988,0.315633,-0.284866,0.244794,-0.198121,0.147928,-0.097423,0.049694,-0.007468,-0.027091,0.052520,-0.068147,0.074102,-0.071254,0.061101,-0.045599,0.026960,-0.007451,-0.010821,0.026078,-0.037011,0.042868,-0.043478,0.039222,-0.030956,-0.183773
-0.241593,-0.239249,0.232301,-0.220990,0.205707,-0.186979,0.165443,-0.141824,0.116901,-0.091481,0.066363,-0.042308,0.020009,-0.000068,-0.017028,0.030921,-0.041394,0.048372,-0.051921,0.052240,-0.049644,0.044549,-0.037447,0.028883,-0.019424,0.009639,-0.118429
-0.141593,-0.141120,0.139708,-0.137373,0.134143,-0.130058,0.125165,-0.119522,0.113197,-0.106264,0.098803,-0.090901,0.082648,-0.074138,0.065466,-0.056727,0.048016,-0.039425,0.031044,-0.022956,0.015241,-0.007969,0.001207,0.004991,-0.010576,0.015511,-0.061890
-0.041593,-0.041581,0.041545,-0.041485,0.041401,-0.041293,0.041162,-0.041008,0.040829,-0.040628,0.040404,-0.040157,0.039887,-0.039595,0.039282,-0.038946,0.038590,-0.038213,0.037815,-0.037397,0.036959,-0.036502,0.036027,-0.035533,0.035021,-0.034492,-0.037908
0.058407,0.058374,-0.058275,0.058109,-0.057877,0.057581,-0.057219,0.056794,-0.056305,0.055754,-0.055143,0.054471,-0.053741,0.052955,-0.052113,0.051217,-0.050270,0.049272,-0.048227,0.047136,-0.046001,0.044825,-0.043610,0.042359,-0.041073,0.039756,0.048748
0.158407,0.157746,-0.155771,0.152512,-0.148018,0.142357,-0.135612,0.127884,-0.119286,0.109943,-0.099991,0.089573,-0.078834,0.067926,-0.056997,0.046192,-0.035654,0.025516,-0.015900,0.006920,0.001328,-0.008758,0.015303,-0.020912,0.025553,-0.029207,0.063810
0.258407,0.255541,-0.247057,0.233292,-0.214790,0.192279,-0.166632,0.138828,-0.109909,0.080929,-0.052908,0.026788,-0.003391,-0.016614,0.032738,-0.044682,0.052352,-0.055847,0.055452,-0.051610,0.044896,-0.035983,0.025599,-0.014492,0.003388,0.007043,0.135210
0.358407,0.350783,-0.328493,0.293232,-0.247652,0.195125,-0.139443,0.084480,-0.033863,-0.009330,0.042818,-0.065270,0.076377,-0.076815,0.068125,-0.052514,0.032597,-0.011124,-0.009298,0.026450,-0.038695,0.045089,-0.045433,0.040224,-0.030550,0.017922,0.184744
0.458407,0.442520,-0.396834,0.326979,-0.241414,0.150197,-0.063542,-0.009601,0.062724,-0.092529,0.099178,-0.086001,0.058743,-0.024481,-0.009579,0.037253,-0.054255,0.058714,-0.051227,0.034508,-0.012691,-0.009543,0.027876,-0.039108,0.041666,-0.035760,0.213789
0.558407,0.529836,-0.449354,0.331518,-0.197063,0.068496,0.034556,-0.099166,0.121263,-0.105703,0.064354,-0.012749,-0.033805,0.063717,-0.071382,0.057784,-0.029428,-0.004006,0.032575,-0.048762,0.049257,-0.035453,0.012623,0.011890,-0.030899,0.039375,0.299474
0.658407,0.611858,-0.483960,0.306443,-0.121600,-0.029975,0.120582,-0.142092,0.106246,-0.038883,-0.029637,0.074435,-0.083242,0.058570,-0.014686,-0.029078,0.055974,-0.057682,0.036425,-0.002979,-0.028305,0.045340,-0.042733,0.023264,0.003903,-0.027330,0.310859
0.758407,0.687766,-0.499272,0.253995,-0.026938,-0.121108,0.164486,-0.118190,0.026782,0.057362,-0.096380,0.080276,-0.026521,-0.032383,0.066389,-0.061898,0.026160,0.018869,-0.049127,0.050689,-0.025699,-0.010326,0.037674,-0.042891,0.025142,0.004416,0.389274
0.858407,0.756802,-0.494679,0.178858,0.071976,-0.182589,0.150930,-0.038701,-0.068928,0.110198,-0.074511,-0.001609,0.064021,-0.075894,0.037254,0.020321,-0.057502,0.052819,-0.014101,-0.029795,0.049694,-0.034914,-0.001609,0.033890,-0.040983,0.020255,0.431201
0.958407,0.818277,-0.470365,0.087744,0.159527,-0.199366,0.084649,0.058990,-0.122827,0.079637,0.015862,-0.081736,0.072919,-0.008221,-0.053726,0.064773,-0.022802,-0.032480,0.055535,-0.031424,-0.015661,0.045579,-0.035780,-0.002269,0.035299,-0.036870,0.465262
1.058407,0.871576,-0.427299,-0.011208,0.221892,-0.167331,-0.011201,0.128936,-0.102221,-0.011191,0.091652,-0.072541,-0.011176,0.071496,-0.055517,-0.011157,0.058833,-0.044449,-0.011134,0.050113,-0.036660,-0.011107,0.043722,-0.030866,-0.011075,0.038821,0.550910
1.158407,0.916166,-0.367199,-0.109158,0.249225,-0.094328,-0.103139,0.138242,-0.019609,-0.093550,0.083177,0.015927,-0.081018,0.046471,0.034854,-0.066351,0.019366,0.043935,-0.050475,-0.000978,0.046173,-0.034364,-0.015681,0.043400,-0.018965,-0.025333,0.556787
1.258407,0.951602,-0.292459,-0.197358,0.237211,0.001770,-0.159048,0.082531,0.074898,-0.105113,-0.001770,0.086990,-0.047539,-0.046634,0.067365,0.001770,-0.059964,0.033128,0.034070,-0.049480,-0.001770,0.045804,-0.025265,-0.026966,0.039045,0.001770,0.644587
1.358407,0.977530,-0.206059,-0.267928,0.187747,0.097435,-0.159396,-0.011996,0.123972,-0.037128,-0.085090,0.062990,0.046566,-0.071420,-0.011954,0.066601,-0.015864,-0.052471,0.034994,0.032971,-0.044700,-0.011884,0.045418,-0.007465,-0.038617,0.022498,0.676748
1.458407,0.993691,-0.111445,-0.314565,0.108641,0.169244,-0.104063,-0.100881,0.097847,0.058954,-0.090179,-0.029847,0.081286,0.008425,-0.071428,0.007652,0.060891,-0.019607,-0.049971,0.028162,0.038973,-0.033805,-0.028192,0.036914,0.017908,-0.037817,0.716787
1.558407,0.999923,-0.012388,-0.333103,0.012384,0.199616,-0.012378,-0.142320,0.012369,0.110421,-0.012357,-0.090066,0.012343,0.075928,-0.012327,-0.065519,0.012308,0.057524,-0.012287,-0.051180,0.012263,0.046017,-0.012236,-0.041725,0.012207,0.038097,0.803513
1.658407,0.996165,0.087163,-0.321886,-0.085829,0.181116,0.083632,-0.116824,-0.080612,0.078323,0.076825,-0.051861,-0.072340,0.032196,0.067238,-0.016922,-0.061609,0.004783,0.055554,0.004930,-0.049179,-0.012657,0.042594,0.018686,-0.035911,-0.023224,0.800353
1.758407,0.982453,0.183240,-0.281916,-0.170491,0.118272,0.150426,-0.036383,-0.124695,-0.013048,0.095375,0.043019,-0.064770,-0.058703,0.035183,0.063125,-0.008710,-0.058756,-0.012958,0.047992,0.028669,-0.033237,-0.037897,0.016824,0.040754,-0.000884,0.902884
1.858407,0.958924,0.272011,-0.216763,-0.228236,0.026470,0.164672,0.061169,-0.093139,-0.094545,0.026237,0.090887,0.025401,-0.063602,-0.055278,0.025852,0.062118,0.010357,-0.049666,-0.035961,0.025318,0.046216,0.002011,-0.041106,-0.024192,0.024642,0.919797
1.958407,0.925815,0.349937,-0.132247,-0.249948,-0.071812,0.121393,0.129952,-0.005087,-0.104492,-0.067023,0.039433,0.083178,0.024675,-0.053974,-0.059467,0.005082,0.056087,0.035526,-0.024741,-0.049741,-0.013427,0.035530,0.037951,-0.005075,-0.038598,0.968929
2.058407,0.883455,0.413913,-0.035918,-0.232199,-0.152512,0.035709,0.137617,0.086051,-0.035362,-0.098663,-0.055113,0.034880,0.076804,0.036930,-0.034265,-0.062415,-0.024810,0.033523,0.051958,0.016081,-0.032659,-0.043830,-0.009466,0.031677,0.037204,1.058590
2.158407,0.832267,0.461388,0.063620,-0.177790,-0.195872,-0.062450,0.080558,0.124992,0.060530,-0.039593,-0.089432,-0.057900,0.016414,0.066528,0.054620,-0.001437,-0.049694,-0.050759,-0.008854,0.036357,0.046402,0.016058,-0.025337,-0.041642,-0.021013,1.037960
2.258407,0.772764,0.490468,0.157474,-0.095313,-0.191275,-0.138793,-0.014388,0.088114,0.110613,0.055879,-0.026018,-0.076841,-0.068022,-0.014315,0.041993,0.062499,0.037616,-0.010458,-0.046233,-0.046341,-0.014194,0.024930,0.043229,0.029736,-0.003535,1.169590
2.358407,0.705540,0.499995,0.237262,0.002213,-0.139848,-0.166652,-0.102568,-0.002213,0.076987,0.099976,0.065828,0.002213,-0.052806,-0.071394,-0.048679,-0.002212,0.040001,0.055511,0.038748,0.002212,-0.032071,-0.045401,-0.032268,-0.002212,0.026677,1.154839
2.458407,0.631267,0.489589,0.295856,0.099389,-0.054181,-0.136294,-0.142508,-0.091197,-0.014901,0.052155,0.085737,0.078444,0.039771,-0.009954,-0.048879,-0.062370,-0.047924,-0.014767,0.021180,0.044500,0.046576,0.028507,-0.000230,-0.026474,-0.039210,1.224079
2.558407,0.550686,0.459664,0.328022,0.180874,0.044751,-0.058325,-0.115425,-0.124863,-0.095513,-0.043616,0.011952,0.054637,0.074083,0.068010,0.041764,0.005855,-0.027651,-0.048801,-0.052442,-0.039249,-0.014956,0.011848,0.032575,0.041255,0.036148,1.321282
2.658407,0.464602,0.411414,0.330886,0.233802,0.132727,0.040019,-0.034055,-0.082788,-0.103842,-0.099287,-0.074894,-0.038848,-0.000137,0.033073,0.054788,0.062028,0.055049,0.036942,0.012728,-0.011833,-0.031475,-0.042452,-0.043178,-0.034368,-0.018710,1.252192
2.758407,0.373877,0.346763,0.304194,0.249819,0.188206,0.124383,0.063331,0.009505,-0.033586,-0.063674,-0.079895,-0.082791,-0.074156,-0.056768,-0.034013,-0.009477,0.013466,0.032015,0.044212,0.049098,0.046736,0.038118,0.024961,0.009431,-0.006169,1.477584
2.858407,0.279415,0.268286,0.250329,0.226395,0.197606,0.165296,0.130932,0.096032,0.062088,0.030481,0.002414,-0.021152,-0.039537,-0.052371,-0.059600,-0.061474,-0.058519,-0.051490,-0.041315,-0.029031,-0.015714,-0.002413,0.009915,0.020459,0.028595,1.335629
2.958407,0.182163,0.179115,0.174103,0.167227,0.158625,0.148467,0.136953,0.124307,0.110774,0.096612,0.082085,0.067462,0.053004,0.038965,0.025581,0.013067,0.001614,-0.008617,-0.017499,-0.024936,-0.030870,-0.035278,-0.038174,-0.039604,-0.039648,1.525499
3.058407,0.083089,0.082802,0.082325,0.081659,0.080808,0.079774,0.078563,0.077180,0.075629,0.073918,0.072053,0.070042,0.067894,0.065616,0.063219,0.060711,0.058103,0.055406,0.052629,0.049784,0.046883,0.043935,0.040953,0.037949,0.034932,1.615858
3.141593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
